topic-id,topic-name,layer,courses,topic-codes,lesson-paths,source-paths
3722,Determining the General Term of a Sequence Given Its Generating Function,69,DSM,DSM.6.3.3,vault/MA/Mathematical-Structures-&-Proof/DSM/6. Recursion/6.3. Generating Functions/Lessons/6.3.3. Determining the General Term of a Sequence Given Its Generating Function.md,vault/MA/Mathematical-Structures-&-Proof/DSM/6. Recursion/6.3. Generating Functions/Source/6.3.3. Determining the General Term of a Sequence Given Its Generating Function
4303,Implication Elimination and Denying the Consequent,69,MOP,MOP.1.5.1,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.5. Logical Inference/Lessons/1.5.1. Implication Elimination and Denying the Consequent.md,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.5. Logical Inference/Source/1.5.1. Implication Elimination and Denying the Consequent
642,Mathematical Induction,70,MOP,MOP.4.2.1,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.2. Proof by Induction/Lessons/4.2.1. Mathematical Induction.md,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.2. Proof by Induction/Source/4.2.1. Mathematical Induction
730,Expected Values of Discrete Random Variables,70,DSM,DSM.4.1.5,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Lessons/4.1.5. Expected Values of Discrete Random Variables.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Source/4.1.5. Expected Values of Discrete Random Variables
787,Finite Quadratic Series,70,DSM,DSM.5.1.2,vault/MA/Mathematical-Structures-&-Proof/DSM/5. Sequences/5.1. Finite Series/Lessons/5.1.2. Finite Quadratic Series.md,vault/MA/Mathematical-Structures-&-Proof/DSM/5. Sequences/5.1. Finite Series/Source/5.1.2. Finite Quadratic Series
2024,Cumulative Distribution Functions for Discrete Random Variables,70,DSM,DSM.4.1.2,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Lessons/4.1.2. Cumulative Distribution Functions for Discrete Random Variables.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Source/4.1.2. Cumulative Distribution Functions for Discrete Random Variables
2792,Nested Quantifiers,70,MOP,MOP.1.4.3,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.4. Quantifiers/Lessons/1.4.3. Nested Quantifiers.md,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.4. Quantifiers/Source/1.4.3. Nested Quantifiers
3073,The Hypergeometric Distribution,70,DSM,DSM.4.8.1,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.8. The Hypergeometric Distribution/Lessons/4.8.1. The Hypergeometric Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.8. The Hypergeometric Distribution/Source/4.8.1. The Hypergeometric Distribution
3281,The Binomial Distribution,70,DSM,DSM.4.4.1,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.4. The Binomial Distribution/Lessons/4.4.1. The Binomial Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.4. The Binomial Distribution/Source/4.4.1. The Binomial Distribution
3282,The Poisson Distribution,70,DSM,DSM.4.5.1,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.5. The Poisson Distribution/Lessons/4.5.1. The Poisson Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.5. The Poisson Distribution/Source/4.5.1. The Poisson Distribution
3284,The Geometric Distribution,70,DSM,DSM.4.6.1,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.6. The Geometric Distribution/Lessons/4.6.1. The Geometric Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.6. The Geometric Distribution/Source/4.6.1. The Geometric Distribution
3286,Extending Bayes' Theorem,70,DSM,DSM.4.9.2,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.9. Bayes' Theorem/Lessons/4.9.2. Extending Bayes' Theorem.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.9. Bayes' Theorem/Source/4.9.2. Extending Bayes' Theorem
3726,Solving Homogeneous Recurrence Relations Using Generating Functions,70,DSM,DSM.6.3.4,vault/MA/Mathematical-Structures-&-Proof/DSM/6. Recursion/6.3. Generating Functions/Lessons/6.3.4. Solving Homogeneous Recurrence Relations Using Generating Functions.md,vault/MA/Mathematical-Structures-&-Proof/DSM/6. Recursion/6.3. Generating Functions/Source/6.3.4. Solving Homogeneous Recurrence Relations Using Generating Functions
4305,Disjunctive Syllogism and Transitivity of Implication,70,MOP,MOP.1.5.2,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.5. Logical Inference/Lessons/1.5.2. Disjunctive Syllogism and Transitivity of Implication.md,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.5. Logical Inference/Source/1.5.2. Disjunctive Syllogism and Transitivity of Implication
646,Proving Divisibility Using Induction,71,MOP,MOP.4.2.3,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.2. Proof by Induction/Lessons/4.2.3. Proving Divisibility Using Induction.md,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.2. Proof by Induction/Source/4.2.3. Proving Divisibility Using Induction
712,Strong Induction and Recurrence Relations,71,MOP,MOP.4.2.5,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.2. Proof by Induction/Lessons/4.2.5. Strong Induction and Recurrence Relations.md,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.2. Proof by Induction/Source/4.2.5. Strong Induction and Recurrence Relations
789,Finite Cubic Series,71,DSM,DSM.5.1.3,vault/MA/Mathematical-Structures-&-Proof/DSM/5. Sequences/5.1. Finite Series/Lessons/5.1.3. Finite Cubic Series.md,vault/MA/Mathematical-Structures-&-Proof/DSM/5. Sequences/5.1. Finite Series/Source/5.1.3. Finite Cubic Series
927,Proving Inequalities Using Induction,71,MOP,MOP.4.2.2,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.2. Proof by Induction/Lessons/4.2.2. Proving Inequalities Using Induction.md,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.2. Proof by Induction/Source/4.2.2. Proving Inequalities Using Induction
2798,Formal and Informal Language,71,MOP,MOP.1.4.4,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.4. Quantifiers/Lessons/1.4.4. Formal and Informal Language.md,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.4. Quantifiers/Source/1.4.4. Formal and Informal Language
3631,One-to-One Transformations of Discrete Random Variables,71,DSM,DSM.4.1.3,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Lessons/4.1.3. One-to-One Transformations of Discrete Random Variables.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Source/4.1.3. One-to-One Transformations of Discrete Random Variables
3803,Big-O Notation,71,DSM,DSM.8.4.1,vault/MA/Mathematical-Structures-&-Proof/DSM/8. The Theory of Algorithms/8.4. Algorithmic Complexity/Lessons/8.4.1. Big-O Notation.md,vault/MA/Mathematical-Structures-&-Proof/DSM/8. The Theory of Algorithms/8.4. Algorithmic Complexity/Source/8.4.1. Big-O Notation
4306,Additional Rules of Logical Inference,71,MOP,MOP.1.5.3,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.5. Logical Inference/Lessons/1.5.3. Additional Rules of Logical Inference.md,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.5. Logical Inference/Source/1.5.3. Additional Rules of Logical Inference
5412,The PMF of the Hypergeometric Distribution,71,DSM,DSM.4.8.2,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.8. The Hypergeometric Distribution/Lessons/4.8.2. The PMF of the Hypergeometric Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.8. The Hypergeometric Distribution/Source/4.8.2. The PMF of the Hypergeometric Distribution
1395,Modeling With the Binomial Distribution,72,DSM,DSM.4.4.2,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.4. The Binomial Distribution/Lessons/4.4.2. Modeling With the Binomial Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.4. The Binomial Distribution/Source/4.4.2. Modeling With the Binomial Distribution
1915,First-Order Recurrence Relations,72,DSM,DSM.6.1.2,vault/MA/Mathematical-Structures-&-Proof/DSM/6. Recursion/6.1. Recurrence Relations/Lessons/6.1.2. First-Order Recurrence Relations.md,vault/MA/Mathematical-Structures-&-Proof/DSM/6. Recursion/6.1. Recurrence Relations/Source/6.1.2. First-Order Recurrence Relations
2627,Surjections,72,MOP,MOP.5.2.4,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.2. Functions/Lessons/5.2.4. Surjections.md,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.2. Functions/Source/5.2.4. Surjections
2678,Injections,72,MOP,MOP.5.2.2,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.2. Functions/Lessons/5.2.2. Injections.md,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.2. Functions/Source/5.2.2. Injections
2791,Negating Quantified Statements,72,MOP,MOP.1.4.2,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.4. Quantifiers/Lessons/1.4.2. Negating Quantified Statements.md,vault/MA/Mathematical-Structures-&-Proof/MOP/1. Logic/1.4. Quantifiers/Source/1.4.2. Negating Quantified Statements
2815,Trivial and Vacuous Proofs,72,MOP,MOP.3.1.7,vault/MA/Mathematical-Structures-&-Proof/MOP/3. Mathematical Proof/3.1. Introduction to Mathematical Proof/Lessons/3.1.7. Trivial and Vacuous Proofs.md,vault/MA/Mathematical-Structures-&-Proof/MOP/3. Mathematical Proof/3.1. Introduction to Mathematical Proof/Source/3.1.7. Trivial and Vacuous Proofs
2836,Properties of Expectation for Discrete Random Variables,72,DSM,DSM.4.1.6,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Lessons/4.1.6. Properties of Expectation for Discrete Random Variables.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Source/4.1.6. Properties of Expectation for Discrete Random Variables
3010,The Discrete Uniform Distribution,72,DSM,DSM.4.2.1,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.2. The Discrete Uniform Distribution/Lessons/4.2.1. The Discrete Uniform Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.2. The Discrete Uniform Distribution/Source/4.2.1. The Discrete Uniform Distribution
3072,The Negative Binomial Distribution,72,DSM,DSM.4.7.1,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.7. The Negative Binomial Distribution/Lessons/4.7.1. The Negative Binomial Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.7. The Negative Binomial Distribution/Source/4.7.1. The Negative Binomial Distribution
3411,Parity,72,MOP,MOP.4.1.1,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.1. Divisibility/Lessons/4.1.1. Parity.md,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.1. Divisibility/Source/4.1.1. Parity
3647,Many-to-One Transformations of Discrete Random Variables,72,DSM,DSM.4.1.4,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Lessons/4.1.4. Many-to-One Transformations of Discrete Random Variables.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Source/4.1.4. Many-to-One Transformations of Discrete Random Variables
3805,Big-Omega Notation,72,DSM,DSM.8.4.2,vault/MA/Mathematical-Structures-&-Proof/DSM/8. The Theory of Algorithms/8.4. Algorithmic Complexity/Lessons/8.4.2. Big-Omega Notation.md,vault/MA/Mathematical-Structures-&-Proof/DSM/8. The Theory of Algorithms/8.4. Algorithmic Complexity/Source/8.4.2. Big-Omega Notation
4342,The Limit of a Null Sequence,72,MOP,MOP.5.1.1,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.1. Sequences/Lessons/5.1.1. The Limit of a Null Sequence.md,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.1. Sequences/Source/5.1.1. The Limit of a Null Sequence
4344,Infinite Limits of Sequences,72,MOP,MOP.5.1.4,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.1. Sequences/Lessons/5.1.4. Infinite Limits of Sequences.md,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.1. Sequences/Source/5.1.4. Infinite Limits of Sequences
2679,Bijections,73,MOP,MOP.5.2.7,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.2. Functions/Lessons/5.2.7. Bijections.md,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.2. Functions/Source/5.2.7. Bijections
3027,Into Functions,73,MOP,MOP.5.2.5,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.2. Functions/Lessons/5.2.5. Into Functions.md,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.2. Functions/Source/5.2.5. Into Functions
3080,Integer Divisibility,73,MOP,MOP.4.1.2,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.1. Divisibility/Lessons/4.1.2. Integer Divisibility.md,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.1. Divisibility/Source/4.1.2. Integer Divisibility
3412,Disproving Universal Statements,73,MOP,MOP.3.1.5,vault/MA/Mathematical-Structures-&-Proof/MOP/3. Mathematical Proof/3.1. Introduction to Mathematical Proof/Lessons/3.1.5. Disproving Universal Statements.md,vault/MA/Mathematical-Structures-&-Proof/MOP/3. Mathematical Proof/3.1. Introduction to Mathematical Proof/Source/3.1.5. Disproving Universal Statements
3642,Moments of Discrete Random Variables,73,DSM,DSM.4.1.8,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Lessons/4.1.8. Moments of Discrete Random Variables.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Source/4.1.8. Moments of Discrete Random Variables
4376,Proving the Limit of a Null Sequence,73,MOP,MOP.5.1.2,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.1. Sequences/Lessons/5.1.2. Proving the Limit of a Null Sequence.md,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.1. Sequences/Source/5.1.2. Proving the Limit of a Null Sequence
4399,Proving a Sequence Has an Infinite Limit,73,MOP,MOP.5.1.5,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.1. Sequences/Lessons/5.1.5. Proving a Sequence Has an Infinite Limit.md,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.1. Sequences/Source/5.1.5. Proving a Sequence Has an Infinite Limit
5374,First-Order Recurrence Relations With Polynomial Forcing,73,DSM,DSM.6.1.3,vault/MA/Mathematical-Structures-&-Proof/DSM/6. Recursion/6.1. Recurrence Relations/Lessons/6.1.3. First-Order Recurrence Relations With Polynomial Forcing.md,vault/MA/Mathematical-Structures-&-Proof/DSM/6. Recursion/6.1. Recurrence Relations/Source/6.1.3. First-Order Recurrence Relations With Polynomial Forcing
950,Introduction to Graphs,74,DSM,DSM.7.1.1,vault/MA/Mathematical-Structures-&-Proof/DSM/7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.1. Introduction to Graphs.md,vault/MA/Mathematical-Structures-&-Proof/DSM/7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.1. Introduction to Graphs
1388,Variance of Discrete Random Variables,74,DSM,DSM.4.1.7,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Lessons/4.1.7. Variance of Discrete Random Variables.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Source/4.1.7. Variance of Discrete Random Variables
2689,The Division Algorithm,74,MOP,MOP.4.1.3,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.1. Divisibility/Lessons/4.1.3. The Division Algorithm.md,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.1. Divisibility/Source/4.1.3. The Division Algorithm
3269,Modeling With Discrete Uniform Distributions,74,DSM,DSM.4.2.3,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.2. The Discrete Uniform Distribution/Lessons/4.2.3. Modeling With Discrete Uniform Distributions.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.2. The Discrete Uniform Distribution/Source/4.2.3. Modeling With Discrete Uniform Distributions
3424,Discrete Infinite Sets With Equal Cardinality,74,MOP,MOP.5.3.1,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.3. Cardinality/Lessons/5.3.1. Discrete Infinite Sets With Equal Cardinality.md,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.3. Cardinality/Source/5.3.1. Discrete Infinite Sets With Equal Cardinality
4343,Proving the Finite Limit of a Sequence,74,MOP,MOP.5.1.3,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.1. Sequences/Lessons/5.1.3. Proving the Finite Limit of a Sequence.md,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.1. Sequences/Source/5.1.3. Proving the Finite Limit of a Sequence
5375,First-Order Recurrence Relations With Exponential Forcing,74,DSM,DSM.6.1.4,vault/MA/Mathematical-Structures-&-Proof/DSM/6. Recursion/6.1. Recurrence Relations/Lessons/6.1.4. First-Order Recurrence Relations With Exponential Forcing.md,vault/MA/Mathematical-Structures-&-Proof/DSM/6. Recursion/6.1. Recurrence Relations/Source/6.1.4. First-Order Recurrence Relations With Exponential Forcing
951,"Walks, Trails, Paths, and Distances",75,DSM,DSM.7.1.2,"vault/MA/Mathematical-Structures-&-Proof/DSM/7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.2. Walks, Trails, Paths, and Distances.md","vault/MA/Mathematical-Structures-&-Proof/DSM/7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.2. Walks, Trails, Paths, and Distances"
2641,Modular Congruence,75,MOP,MOP.6.1.1,vault/MA/Mathematical-Structures-&-Proof/MOP/6. Congruence of Integers/6.1. Modular Congruence/Lessons/6.1.1. Modular Congruence.md,vault/MA/Mathematical-Structures-&-Proof/MOP/6. Congruence of Integers/6.1. Modular Congruence/Source/6.1.1. Modular Congruence
2839,Modeling With the Geometric Distribution,75,DSM,DSM.4.6.2,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.6. The Geometric Distribution/Lessons/4.6.2. Modeling With the Geometric Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.6. The Geometric Distribution/Source/4.6.2. Modeling With the Geometric Distribution
2889,Integers in Arbitrary Bases,75,DSM,DSM.3.1.7,vault/MA/Mathematical-Structures-&-Proof/DSM/3. Number Theory/3.1. Numbers in Different Bases/Lessons/3.1.7. Integers in Arbitrary Bases.md,vault/MA/Mathematical-Structures-&-Proof/DSM/3. Number Theory/3.1. Numbers in Different Bases/Source/3.1.7. Integers in Arbitrary Bases
2984,Hexadecimal Integers,75,DSM,DSM.3.1.5,vault/MA/Mathematical-Structures-&-Proof/DSM/3. Number Theory/3.1. Numbers in Different Bases/Lessons/3.1.5. Hexadecimal Integers.md,vault/MA/Mathematical-Structures-&-Proof/DSM/3. Number Theory/3.1. Numbers in Different Bases/Source/3.1.5. Hexadecimal Integers
3028,Properties of Variance for Discrete Random Variables,75,DSM,DSM.4.1.9,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Lessons/4.1.9. Properties of Variance for Discrete Random Variables.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.1. Discrete Random Variables/Source/4.1.9. Properties of Variance for Discrete Random Variables
3071,The Bernoulli Distribution,75,DSM,DSM.4.3.1,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.3. The Bernoulli Distribution/Lessons/4.3.1. The Bernoulli Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.3. The Bernoulli Distribution/Source/4.3.1. The Bernoulli Distribution
3402,Mean and Variance of the Discrete Uniform Distribution,75,DSM,DSM.4.2.2,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.2. The Discrete Uniform Distribution/Lessons/4.2.2. Mean and Variance of the Discrete Uniform Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.2. The Discrete Uniform Distribution/Source/4.2.2. Mean and Variance of the Discrete Uniform Distribution
3797,Deterministic Finite Automata,75,DSM,DSM.8.2.1,vault/MA/Mathematical-Structures-&-Proof/DSM/8. The Theory of Algorithms/8.2. Finite-State Interceptors/Lessons/8.2.1. Deterministic Finite Automata.md,vault/MA/Mathematical-Structures-&-Proof/DSM/8. The Theory of Algorithms/8.2. Finite-State Interceptors/Source/8.2.1. Deterministic Finite Automata
4394,"Cardinality of the Natural Numbers, Integers, and Rationals",75,MOP,MOP.5.3.3,"vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.3. Cardinality/Lessons/5.3.3. Cardinality of the Natural Numbers, Integers, and Rationals.md","vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.3. Cardinality/Source/5.3.3. Cardinality of the Natural Numbers, Integers, and Rationals"
4860,Continuous Infinite Sets With Equal Cardinality,75,MOP,MOP.5.3.2,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.3. Cardinality/Lessons/5.3.2. Continuous Infinite Sets With Equal Cardinality.md,vault/MA/Mathematical-Structures-&-Proof/MOP/5. Sequences & Functions/5.3. Cardinality/Source/5.3.2. Continuous Infinite Sets With Equal Cardinality
781,Proving Matrix Identities Using Induction,76,MOP,MOP.4.2.4,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.2. Proof by Induction/Lessons/4.2.4. Proving Matrix Identities Using Induction.md,vault/MA/Mathematical-Structures-&-Proof/MOP/4. Discrete Mathematics & Number Theory/4.2. Proof by Induction/Source/4.2.4. Proving Matrix Identities Using Induction
954,The Degree of a Vertex,76,DSM,DSM.7.1.4,vault/MA/Mathematical-Structures-&-Proof/DSM/7. Graph Theory/7.1. Introduction to Graph Theory/Lessons/7.1.4. The Degree of a Vertex.md,vault/MA/Mathematical-Structures-&-Proof/DSM/7. Graph Theory/7.1. Introduction to Graph Theory/Source/7.1.4. The Degree of a Vertex
2673,The Addition Property of Modular Arithmetic,76,MOP,MOP.6.1.2,vault/MA/Mathematical-Structures-&-Proof/MOP/6. Congruence of Integers/6.1. Modular Congruence/Lessons/6.1.2. The Addition Property of Modular Arithmetic.md,vault/MA/Mathematical-Structures-&-Proof/MOP/6. Congruence of Integers/6.1. Modular Congruence/Source/6.1.2. The Addition Property of Modular Arithmetic
2817,Relations on Finite Sets,76,MOP,MOP.7.1.1,vault/MA/Mathematical-Structures-&-Proof/MOP/7. Equivalence Relations/7.1. Relations/Lessons/7.1.1. Relations on Finite Sets.md,vault/MA/Mathematical-Structures-&-Proof/MOP/7. Equivalence Relations/7.1. Relations/Source/7.1.1. Relations on Finite Sets
2838,Modeling With the Poisson Distribution,76,DSM,DSM.4.5.2,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.5. The Poisson Distribution/Lessons/4.5.2. Modeling With the Poisson Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.5. The Poisson Distribution/Source/4.5.2. Modeling With the Poisson Distribution
2888,Fractions in Arbitrary Bases,76,DSM,DSM.3.1.8,vault/MA/Mathematical-Structures-&-Proof/DSM/3. Number Theory/3.1. Numbers in Different Bases/Lessons/3.1.8. Fractions in Arbitrary Bases.md,vault/MA/Mathematical-Structures-&-Proof/DSM/3. Number Theory/3.1. Numbers in Different Bases/Source/3.1.8. Fractions in Arbitrary Bases
2891,Converting Between Binary and Hexadecimal Integers,76,DSM,DSM.3.1.6,vault/MA/Mathematical-Structures-&-Proof/DSM/3. Number Theory/3.1. Numbers in Different Bases/Lessons/3.1.6. Converting Between Binary and Hexadecimal Integers.md,vault/MA/Mathematical-Structures-&-Proof/DSM/3. Number Theory/3.1. Numbers in Different Bases/Source/3.1.6. Converting Between Binary and Hexadecimal Integers
2992,Mean and Variance of the Geometric Distribution,76,DSM,DSM.4.6.3,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.6. The Geometric Distribution/Lessons/4.6.3. Mean and Variance of the Geometric Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.6. The Geometric Distribution/Source/4.6.3. Mean and Variance of the Geometric Distribution
3118,Symmetric Matrices,76,DSM,DSM.1.1.4,vault/MA/Mathematical-Structures-&-Proof/DSM/1. Preliminaries/1.1. Matrices/Lessons/1.1.4. Symmetric Matrices.md,vault/MA/Mathematical-Structures-&-Proof/DSM/1. Preliminaries/1.1. Matrices/Source/1.1.4. Symmetric Matrices
3280,Mean and Variance of the Bernoulli Distribution,76,DSM,DSM.4.3.2,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.3. The Bernoulli Distribution/Lessons/4.3.2. Mean and Variance of the Bernoulli Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.3. The Bernoulli Distribution/Source/4.3.2. Mean and Variance of the Bernoulli Distribution
3285,Modeling With the Negative Binomial Distribution,76,DSM,DSM.4.7.2,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.7. The Negative Binomial Distribution/Lessons/4.7.2. Modeling With the Negative Binomial Distribution.md,vault/MA/Mathematical-Structures-&-Proof/DSM/4. Probability & Combinatorics/4.7. The Negative Binomial Distribution/Source/4.7.2. Modeling With the Negative Binomial Distribution
5414,Processing Strings Using Deterministic Finite Automata,76,DSM,DSM.8.2.2,vault/MA/Mathematical-Structures-&-Proof/DSM/8. The Theory of Algorithms/8.2. Finite-State Interceptors/Lessons/8.2.2. Processing Strings Using Deterministic Finite Automata.md,vault/MA/Mathematical-Structures-&-Proof/DSM/8. The Theory of Algorithms/8.2. Finite-State Interceptors/Source/8.2.2. Processing Strings Using Deterministic Finite Automata
