topic-id,topic-name,layer,courses,topic-codes,lesson-paths,source-paths
2103,Orthogonal Sets in Euclidean Spaces,72,PS2,PS2.1.2.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Lessons/1.2.6. Orthogonal Sets in Euclidean Spaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.2. Orthogonality/Source/1.2.6. Orthogonal Sets in Euclidean Spaces
2122,Projecting Vectors Onto One-Dimensional Subspaces,72,PS2,PS2.1.3.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Lessons/1.3.1. Projecting Vectors Onto One-Dimensional Subspaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Source/1.3.1. Projecting Vectors Onto One-Dimensional Subspaces
2616,Double Integrals Over Non-Rectangular Domains,72,PS1,PS1.8.1.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/8. Multiple Integrals/8.1. Double Integrals/Lessons/8.1.2. Double Integrals Over Non-Rectangular Domains.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/8. Multiple Integrals/8.1. Double Integrals/Source/8.1.2. Double Integrals Over Non-Rectangular Domains
2836,Properties of Expectation for Discrete Random Variables,72,PS1,PS1.9.4.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Lessons/9.4.2. Properties of Expectation for Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Source/9.4.2. Properties of Expectation for Discrete Random Variables
2854,Big-O Notation,72,PS2,PS2.11.4.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.4. Analyzing Numerical Methods/Lessons/11.4.1. Big-O Notation.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.4. Analyzing Numerical Methods/Source/11.4.1. Big-O Notation
3048,Independence of Discrete Random Variables,72,PS1,PS1.9.3.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.3. Distributions of Two Discrete Random Variables/Lessons/9.3.6. Independence of Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.3. Distributions of Two Discrete Random Variables/Source/9.3.6. Independence of Discrete Random Variables
3356,"Simple, Closed, and Oriented Curves",72,PS1,PS1.7.3.6,"vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.3. Vector Fields/Lessons/7.3.6. Simple, Closed, and Oriented Curves.md","vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.3. Vector Fields/Source/7.3.6. Simple, Closed, and Oriented Curves"
3371,Parametrizations of Ellipsoids and Cones,72,PS2,PS2.6.1.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.1. Parametric Surfaces/Lessons/6.1.3. Parametrizations of Ellipsoids and Cones.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.1. Parametric Surfaces/Source/6.1.3. Parametrizations of Ellipsoids and Cones
3597,Parametrizations of Paraboloids and Hyperboloids,72,PS2,PS2.6.1.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.1. Parametric Surfaces/Lessons/6.1.4. Parametrizations of Paraboloids and Hyperboloids.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.1. Parametric Surfaces/Source/6.1.4. Parametrizations of Paraboloids and Hyperboloids
3647,Many-to-One Transformations of Discrete Random Variables,72,PS1,PS1.9.2.9,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.2. Random Variables/Lessons/9.2.9. Many-to-One Transformations of Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.2. Random Variables/Source/9.2.9. Many-to-One Transformations of Discrete Random Variables
4096,Computing Partial Derivatives Using the Rules of Differentiation,72,PS1,PS1.6.3.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.3. Partial Derivatives/Lessons/6.3.2. Computing Partial Derivatives Using the Rules of Differentiation.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.3. Partial Derivatives/Source/6.3.2. Computing Partial Derivatives Using the Rules of Differentiation
4100,Continuous Random Variables Over Infinite Domains,72,PS1,PS1.9.2.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.2. Random Variables/Lessons/9.2.3. Continuous Random Variables Over Infinite Domains.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.2. Random Variables/Source/9.2.3. Continuous Random Variables Over Infinite Domains
4208,Intersections of Lines and Planes With Surfaces,72,PS1,PS1.6.2.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.2. Quadric Surfaces and Cylinders/Lessons/6.2.6. Intersections of Lines and Planes With Surfaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.2. Quadric Surfaces and Cylinders/Source/6.2.6. Intersections of Lines and Planes With Surfaces
602,Euler's Method: Calculating One Step,73,PS2,PS2.11.1.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.1. Euler's Method/Lessons/11.1.1. Euler's Method- Calculating One Step.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.1. Euler's Method/Source/11.1.1. Euler's Method- Calculating One Step
877,Solving First-Order Linear ODEs Using Integrating Factors,73,PS1,PS1.11.1.7,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Lessons/11.1.7. Solving First-Order Linear ODEs Using Integrating Factors.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Source/11.1.7. Solving First-Order Linear ODEs Using Integrating Factors
912,Newton's Method,73,PS2,PS2.11.3.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.3. Implicit Numerical Methods/Lessons/11.3.3. Newton's Method.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/11. Approximating Solutions to Differential Equations/11.3. Implicit Numerical Methods/Source/11.3.3. Newton's Method
1179,Solving First-Order IVPs Using Separation of Variables,73,PS1,PS1.11.1.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Lessons/11.1.2. Solving First-Order IVPs Using Separation of Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Source/11.1.2. Solving First-Order IVPs Using Separation of Variables
1401,Outward-Pointing Unit Normal Vectors in 2D,73,PS2,PS2.5.5.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/5. Line Integrals/5.5. Circulation and Flux/Lessons/5.5.1. Outward-Pointing Unit Normal Vectors in 2D.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/5. Line Integrals/5.5. Circulation and Flux/Source/5.5.1. Outward-Pointing Unit Normal Vectors in 2D
1730,The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations,73,PS1,PS1.2.3.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/2. Matrices/2.3. The Inverse of a Matrix/Lessons/2.3.1. The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/2. Matrices/2.3. The Inverse of a Matrix/Source/2.3.1. The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations
1795,Principal Normal Vectors,73,PS1,PS1.7.1.7,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.1. Vector-Valued Functions/Lessons/7.1.7. Principal Normal Vectors.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.1. Vector-Valued Functions/Source/7.1.7. Principal Normal Vectors
1824,Orthogonal Trajectories,73,PS1,PS1.12.1.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.1. Applications of First-Order ODEs/Lessons/12.1.5. Orthogonal Trajectories.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.1. Applications of First-Order ODEs/Source/12.1.5. Orthogonal Trajectories
1868,The Dimension of the Null Space of a Matrix,73,PS1,PS1.3.4.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.3. The Dimension of the Null Space of a Matrix.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.3. The Dimension of the Null Space of a Matrix
1928,The Change-of-Coordinates Matrix,73,PS1,PS1.3.3.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.6. The Change-of-Coordinates Matrix.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.6. The Change-of-Coordinates Matrix
1932,Partial Differentiability of Multivariable Functions,73,PS1,PS1.6.3.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.3. Partial Derivatives/Lessons/6.3.4. Partial Differentiability of Multivariable Functions.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.3. Partial Derivatives/Source/6.3.4. Partial Differentiability of Multivariable Functions
1955,Geometric Interpretations of Partial Derivatives,73,PS1,PS1.6.3.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.3. Partial Derivatives/Lessons/6.3.3. Geometric Interpretations of Partial Derivatives.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.3. Partial Derivatives/Source/6.3.3. Geometric Interpretations of Partial Derivatives
1967,The Matrix of a Linear Map Relative to Two Bases,73,PS1,PS1.4.2.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Lessons/4.2.4. The Matrix of a Linear Map Relative to Two Bases.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Source/4.2.4. The Matrix of a Linear Map Relative to Two Bases
1978,Level Surfaces,73,PS1,PS1.6.1.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.1. Introduction to Multivariable Functions/Lessons/6.1.6. Level Surfaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.1. Introduction to Multivariable Functions/Source/6.1.6. Level Surfaces
1980,Tangent Planes to Surfaces,73,PS1,PS1.6.3.7,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.3. Partial Derivatives/Lessons/6.3.7. Tangent Planes to Surfaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.3. Partial Derivatives/Source/6.3.7. Tangent Planes to Surfaces
1999,The Jacobian,73,PS1,PS1.6.6.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.6. Differentiation/Lessons/6.6.1. The Jacobian.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.6. Differentiation/Source/6.6.1. The Jacobian
2000,Properties of Double Integrals,73,PS1,PS1.8.1.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/8. Multiple Integrals/8.1. Double Integrals/Lessons/8.1.3. Properties of Double Integrals.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/8. Multiple Integrals/8.1. Double Integrals/Source/8.1.3. Properties of Double Integrals
2086,Introduction to Systems of Linear ODEs,73,PS2,PS2.8.1.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/8. Systems of Differential Equations/8.1. Systems of ODEs/Lessons/8.1.1. Introduction to Systems of Linear ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/8. Systems of Differential Equations/8.1. Systems of ODEs/Source/8.1.1. Introduction to Systems of Linear ODEs
2096,Inner Product Spaces,73,PS2,PS2.1.1.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Lessons/1.1.3. Inner Product Spaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.1. Inner Products/Source/1.1.3. Inner Product Spaces
2127,The Gram-Schmidt Process for Two Vectors,73,PS2,PS2.1.4.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.4. Orthogonalization Processes/Lessons/1.4.1. The Gram-Schmidt Process for Two Vectors.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.4. Orthogonalization Processes/Source/1.4.1. The Gram-Schmidt Process for Two Vectors
2130,"Type I, II, and III Regions in Three-Dimensional Space",73,PS2,PS2.4.1.3,"vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/4. Multiple Integrals/4.1. Triple Integrals/Lessons/4.1.3. Type I, II, and III Regions in Three-Dimensional Space.md","vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/4. Multiple Integrals/4.1. Triple Integrals/Source/4.1.3. Type I, II, and III Regions in Three-Dimensional Space"
2163,Cumulative Distribution Functions for Continuous Random Variables,73,PS1,PS1.9.2.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.2. Random Variables/Lessons/9.2.4. Cumulative Distribution Functions for Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.2. Random Variables/Source/9.2.4. Cumulative Distribution Functions for Continuous Random Variables
2529,Introduction to Laplace Transforms,73,PS2,PS2.9.1.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/9. Laplace Transforms/9.1. Laplace Transforms/Lessons/9.1.4. Introduction to Laplace Transforms.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/9. Laplace Transforms/9.1. Laplace Transforms/Source/9.1.4. Introduction to Laplace Transforms
2548,Introduction to Second-Order Linear ODEs,73,PS1,PS1.13.1.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Lessons/13.1.3. Introduction to Second-Order Linear ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Source/13.1.3. Introduction to Second-Order Linear ODEs
2722,Newton's Second Law,73,PS2,PS2.7.1.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/7. Applications of Multivariable Calculus/7.1. Vector Mechanics/Lessons/7.1.4. Newton's Second Law.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/7. Applications of Multivariable Calculus/7.1. Vector Mechanics/Source/7.1.4. Newton's Second Law
2825,The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis,73,PS2,PS2.1.3.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Lessons/1.3.2. The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/1. Projections/1.3. Orthogonal Projections/Source/1.3.2. The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis
3025,Finding the Mode of a Continuous Random Variable,73,PS1,PS1.9.2.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.2. Random Variables/Lessons/9.2.6. Finding the Mode of a Continuous Random Variable.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.2. Random Variables/Source/9.2.6. Finding the Mode of a Continuous Random Variable
3173,The Multivariable Chain Rule,73,PS1,PS1.6.7.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.7. The Multivariable Chain Rule/Lessons/6.7.1. The Multivariable Chain Rule.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.7. The Multivariable Chain Rule/Source/6.7.1. The Multivariable Chain Rule
3179,Solving First-Order ODEs by Substitution,73,PS1,PS1.11.1.8,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Lessons/11.1.8. Solving First-Order ODEs by Substitution.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Source/11.1.8. Solving First-Order ODEs by Substitution
3212,The Coordinates of a Vector Relative to a Basis in Abstract Vector Spaces,73,PS1,PS1.3.5.6,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.6. The Coordinates of a Vector Relative to a Basis in Abstract Vector Spaces.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.6. The Coordinates of a Vector Relative to a Basis in Abstract Vector Spaces
3292,Expected Values of Sums and Products of Random Variables,73,PS2,PS2.12.3.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/12. Combining Random Variables/12.3. Expectation for Multivariate Distributions/Lessons/12.3.1. Expected Values of Sums and Products of Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/12. Combining Random Variables/12.3. Expectation for Multivariate Distributions/Source/12.3.1. Expected Values of Sums and Products of Random Variables
3357,Connected and Simply-Connected Regions,73,PS1,PS1.7.3.7,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.3. Vector Fields/Lessons/7.3.7. Connected and Simply-Connected Regions.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.3. Vector Fields/Source/7.3.7. Connected and Simply-Connected Regions
3596,Parametrizations of Cylinders,73,PS2,PS2.6.1.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.1. Parametric Surfaces/Lessons/6.1.5. Parametrizations of Cylinders.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.1. Parametric Surfaces/Source/6.1.5. Parametrizations of Cylinders
3632,Surface Areas of Revolution: Rotation About the Y-Axis,73,PS2,PS2.6.2.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.2. Surface Area/Lessons/6.2.2. Surface Areas of Revolution- Rotation About the Y-Axis.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.2. Surface Area/Source/6.2.2. Surface Areas of Revolution- Rotation About the Y-Axis
3642,Moments of Discrete Random Variables,73,PS1,PS1.9.4.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Lessons/9.4.4. Moments of Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Source/9.4.4. Moments of Discrete Random Variables
4012,Expected Values of Continuous Random Variables,73,PS1,PS1.9.4.7,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Lessons/9.4.7. Expected Values of Continuous Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Source/9.4.7. Expected Values of Continuous Random Variables
265,The Standard Normal Distribution,74,PS1,PS1.10.1.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.1. The Normal Distribution/Lessons/10.1.2. The Standard Normal Distribution.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.1. The Normal Distribution/Source/10.1.2. The Standard Normal Distribution
711,The Z-Score,74,PS1,PS1.10.1.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.1. The Normal Distribution/Lessons/10.1.1. The Z-Score.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/10. Continuous Probability Distributions/10.1. The Normal Distribution/Source/10.1.1. The Z-Score
876,Exponential Growth and Decay Models With First-Order ODEs,74,PS1,PS1.12.2.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.2. Growth and Decay Models With First-Order ODEs/Lessons/12.2.1. Exponential Growth and Decay Models With First-Order ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.2. Growth and Decay Models With First-Order ODEs/Source/12.2.1. Exponential Growth and Decay Models With First-Order ODEs
1164,Reducing ODEs to First-Order Linear by Substitution,74,PS1,PS1.11.1.10,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Lessons/11.1.10. Reducing ODEs to First-Order Linear by Substitution.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/11. First-Order Differential Equations/11.1. First-Order ODEs/Source/11.1.10. Reducing ODEs to First-Order Linear by Substitution
1335,The Rule of the Lazy Statistician,74,PS1,PS1.9.4.9,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Lessons/9.4.9. The Rule of the Lazy Statistician.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Source/9.4.9. The Rule of the Lazy Statistician
1388,Variance of Discrete Random Variables,74,PS1,PS1.9.4.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Lessons/9.4.3. Variance of Discrete Random Variables.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/9. Probability & Random Variables/9.4. Expectation of Random Variables/Source/9.4.3. Variance of Discrete Random Variables
1713,Modeling Mixture Problems With First-Order Separable ODEs,74,PS1,PS1.12.1.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.1. Applications of First-Order ODEs/Lessons/12.1.3. Modeling Mixture Problems With First-Order Separable ODEs.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/12. Modeling With First-Order Differential Equations/12.1. Applications of First-Order ODEs/Source/12.1.3. Modeling Mixture Problems With First-Order Separable ODEs
1837,The Arc Length of a Vector-Valued Function,74,PS1,PS1.7.1.4,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.1. Vector-Valued Functions/Lessons/7.1.4. The Arc Length of a Vector-Valued Function.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/7. Vector Functions and Vector Fields/7.1. Vector-Valued Functions/Source/7.1.4. The Arc Length of a Vector-Valued Function
1869,"The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity",74,PS1,PS1.3.4.4,"vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.4. The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity.md","vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.4. The Invertible Matrix Theorem in Terms of Dimension, Rank and Nullity"
1925,Reduction of Order,74,PS1,PS1.13.1.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Lessons/13.1.5. Reduction of Order.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/13. Linear Differential Equations/13.1. Theory of Solutions to Linear ODEs/Source/13.1.5. Reduction of Order
1934,The Gradient Vector,74,PS1,PS1.6.4.1,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.4. The Gradient Vector/Lessons/6.4.1. The Gradient Vector.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/6. Multivariable Functions/6.4. The Gradient Vector/Source/6.4.1. The Gradient Vector
1942,The Multivariable Chain Rule With Polar Coordinates,74,PS2,PS2.4.2.5,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Lessons/4.2.5. The Multivariable Chain Rule With Polar Coordinates.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/4. Multiple Integrals/4.2. Change of Variables for Triple Integrals/Source/4.2.5. The Multivariable Chain Rule With Polar Coordinates
1960,The Kernel of a Linear Transformation,74,PS1,PS1.4.1.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.2. The Kernel of a Linear Transformation.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.2. The Kernel of a Linear Transformation
1963,The Image and Rank of a Linear Transformation,74,PS1,PS1.4.1.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.1. Linear Transformations/Lessons/4.1.3. The Image and Rank of a Linear Transformation.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.1. Linear Transformations/Source/4.1.3. The Image and Rank of a Linear Transformation
1995,Surface Areas of Revolution for Parametric Curves,74,PS2,PS2.6.2.3,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.2. Surface Area/Lessons/6.2.3. Surface Areas of Revolution for Parametric Curves.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS2/6. Surface Integrals/6.2. Surface Area/Source/6.2.3. Surface Areas of Revolution for Parametric Curves
2014,Connections Between Matrix Representations of a Linear Transformation,74,PS1,PS1.4.2.2,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Lessons/4.2.2. Connections Between Matrix Representations of a Linear Transformation.md,vault/MA/Mathematical-Methods-for-the-Physical-Sciences/PS1/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Source/4.2.2. Connections Between Matrix Representations of a Linear Transformation
