topic-id,topic-name,layer,courses,topic-codes,lesson-paths,source-paths
3631,One-to-One Transformations of Discrete Random Variables,71,PAS,PAS.1.4.1,vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.4. Functions of Random Variables/Lessons/1.4.1. One-to-One Transformations of Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.4. Functions of Random Variables/Source/1.4.1. One-to-One Transformations of Discrete Random Variables
3696,Upper Riemann Sums Over General Rectangular Partitions,71,MVC,MVC.3.1.7,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.1. Riemann Sums/Lessons/3.1.7. Upper Riemann Sums Over General Rectangular Partitions.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.1. Riemann Sums/Source/3.1.7. Upper Riemann Sums Over General Rectangular Partitions
3698,Calculating Double Summations Over Partitions,71,MVC,MVC.3.1.3,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.1. Riemann Sums/Lessons/3.1.3. Calculating Double Summations Over Partitions.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.1. Riemann Sums/Source/3.1.3. Calculating Double Summations Over Partitions
3860,Further Modeling With First-Order ODEs,71,DEQ,DEQ.2.1.2,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Lessons/2.1.2. Further Modeling With First-Order ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Source/2.1.2. Further Modeling With First-Order ODEs
4043,Calculating Probabilities With Continuous Random Variables,71,MVC;PAS,MVC.6.3.2;PAS.1.3.2,vault/MA/Mathematical-Analysis-&-Modeling/MVC/6. Applications of Multivariable Calculus/6.3. Random Variables/Lessons/6.3.2. Calculating Probabilities With Continuous Random Variables.md;vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.3. Random Variables/Lessons/1.3.2. Calculating Probabilities With Continuous Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/6. Applications of Multivariable Calculus/6.3. Random Variables/Source/6.3.2. Calculating Probabilities With Continuous Random Variables;vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.3. Random Variables/Source/1.3.2. Calculating Probabilities With Continuous Random Variables
466,Solving First-Order ODEs Using Separation of Variables,72,DEQ,DEQ.1.1.1,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.1. Techniques for Solving First-Order ODEs/Lessons/1.1.1. Solving First-Order ODEs Using Separation of Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.1. Techniques for Solving First-Order ODEs/Source/1.1.1. Solving First-Order ODEs Using Separation of Variables
906,Introduction to First-Order Linear ODEs,72,DEQ,DEQ.1.1.3,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.1. Techniques for Solving First-Order ODEs/Lessons/1.1.3. Introduction to First-Order Linear ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.1. Techniques for Solving First-Order ODEs/Source/1.1.3. Introduction to First-Order Linear ODEs
1395,Modeling With the Binomial Distribution,72,PAS,PAS.3.3.2,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.3. The Binomial Distribution/Lessons/3.3.2. Modeling With the Binomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.3. The Binomial Distribution/Source/3.3.2. Modeling With the Binomial Distribution
1744,Integration Rules for Vector-Valued Functions,72,MVC,MVC.1.1.5,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.1. Vector-Valued Functions/Lessons/1.1.5. Integration Rules for Vector-Valued Functions.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.1. Vector-Valued Functions/Source/1.1.5. Integration Rules for Vector-Valued Functions
1794,Unit Tangent Vectors,72,MVC,MVC.1.1.8,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.1. Vector-Valued Functions/Lessons/1.1.8. Unit Tangent Vectors.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.1. Vector-Valued Functions/Source/1.1.8. Unit Tangent Vectors
1865,Writing Vectors in Different Bases,72,LAL,LAL.3.3.5,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.5. Writing Vectors in Different Bases.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.5. Writing Vectors in Different Bases
1867,The Rank of a Matrix,72,LAL,LAL.3.4.2,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.2. The Rank of a Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.2. The Rank of a Matrix
1898,Identifying Quadric Surfaces,72,MVC,MVC.2.2.7,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.2. Quadric Surfaces and Cylinders/Lessons/2.2.7. Identifying Quadric Surfaces.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.2. Quadric Surfaces and Cylinders/Source/2.2.7. Identifying Quadric Surfaces
1961,The Matrix of a Linear Transformation Relative to a Basis,72,LAL,LAL.4.2.1,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Lessons/4.2.1. The Matrix of a Linear Transformation Relative to a Basis.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Source/4.2.1. The Matrix of a Linear Transformation Relative to a Basis
1990,Defining Double Integrals Using Lower and Upper Riemann Sums,72,MVC,MVC.3.1.8,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.1. Riemann Sums/Lessons/3.1.8. Defining Double Integrals Using Lower and Upper Riemann Sums.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.1. Riemann Sums/Source/3.1.8. Defining Double Integrals Using Lower and Upper Riemann Sums
1994,Surface Areas of Revolution: Rotation About the X-Axis,72,MVC,MVC.5.2.1,vault/MA/Mathematical-Analysis-&-Modeling/MVC/5. Surface Integrals/5.2. Surface Area/Lessons/5.2.1. Surface Areas of Revolution- Rotation About the X-Axis.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/5. Surface Integrals/5.2. Surface Area/Source/5.2.1. Surface Areas of Revolution- Rotation About the X-Axis
2103,Orthogonal Sets in Euclidean Spaces,72,LAL,LAL.6.2.6,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.2. Orthogonality/Lessons/6.2.6. Orthogonal Sets in Euclidean Spaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.2. Orthogonality/Source/6.2.6. Orthogonal Sets in Euclidean Spaces
2122,Projecting Vectors Onto One-Dimensional Subspaces,72,LAL,LAL.6.3.1,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.3. Orthogonal Projections/Lessons/6.3.1. Projecting Vectors Onto One-Dimensional Subspaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.3. Orthogonal Projections/Source/6.3.1. Projecting Vectors Onto One-Dimensional Subspaces
2536,Homogeneous Functions,72,DEQ,DEQ.1.2.1,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.1. Homogeneous Functions.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.1. Homogeneous Functions
2616,Double Integrals Over Non-Rectangular Domains,72,MVC,MVC.3.2.2,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.2. Double Integrals/Lessons/3.2.2. Double Integrals Over Non-Rectangular Domains.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.2. Double Integrals/Source/3.2.2. Double Integrals Over Non-Rectangular Domains
2836,Properties of Expectation for Discrete Random Variables,72,PAS,PAS.2.1.2,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.1. Expectation of Random Variables/Lessons/2.1.2. Properties of Expectation for Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/2. Expectation/2.1. Expectation of Random Variables/Source/2.1.2. Properties of Expectation for Discrete Random Variables
2854,Big-O Notation,72,DEQ,DEQ.7.5.1,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.5. Analyzing Numerical Methods/Lessons/7.5.1. Big-O Notation.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.5. Analyzing Numerical Methods/Source/7.5.1. Big-O Notation
2976,Qualitative Analysis of First-Order ODEs,72,DEQ,DEQ.1.4.1,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Lessons/1.4.1. Qualitative Analysis of First-Order ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.4. Qualitative Techniques for Differential Equations/Source/1.4.1. Qualitative Analysis of First-Order ODEs
3010,The Discrete Uniform Distribution,72,PAS,PAS.3.1.1,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.1. The Discrete Uniform Distribution/Lessons/3.1.1. The Discrete Uniform Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.1. The Discrete Uniform Distribution/Source/3.1.1. The Discrete Uniform Distribution
3048,Independence of Discrete Random Variables,72,PAS,PAS.5.1.4,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Lessons/5.1.4. Independence of Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Source/5.1.4. Independence of Discrete Random Variables
3072,The Negative Binomial Distribution,72,PAS,PAS.3.6.1,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.6. The Negative Binomial Distribution/Lessons/3.6.1. The Negative Binomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/3. Discrete Probability Distributions/3.6. The Negative Binomial Distribution/Source/3.6.1. The Negative Binomial Distribution
3289,The Gamma Function,72,PAS,PAS.4.4.1,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Lessons/4.4.1. The Gamma Function.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/4. Continuous Probability Distributions/4.4. Other Continous Distributions/Source/4.4.1. The Gamma Function
3356,"Simple, Closed, and Oriented Curves",72,MVC,MVC.4.1.1,"vault/MA/Mathematical-Analysis-&-Modeling/MVC/4. Line Integrals/4.1. Line Integrals of Scalar Functions/Lessons/4.1.1. Simple, Closed, and Oriented Curves.md","vault/MA/Mathematical-Analysis-&-Modeling/MVC/4. Line Integrals/4.1. Line Integrals of Scalar Functions/Source/4.1.1. Simple, Closed, and Oriented Curves"
3371,Parametrizations of Ellipsoids and Cones,72,MVC,MVC.5.1.3,vault/MA/Mathematical-Analysis-&-Modeling/MVC/5. Surface Integrals/5.1. Parametric Surfaces/Lessons/5.1.3. Parametrizations of Ellipsoids and Cones.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/5. Surface Integrals/5.1. Parametric Surfaces/Source/5.1.3. Parametrizations of Ellipsoids and Cones
3597,Parametrizations of Paraboloids and Hyperboloids,72,MVC,MVC.5.1.4,vault/MA/Mathematical-Analysis-&-Modeling/MVC/5. Surface Integrals/5.1. Parametric Surfaces/Lessons/5.1.4. Parametrizations of Paraboloids and Hyperboloids.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/5. Surface Integrals/5.1. Parametric Surfaces/Source/5.1.4. Parametrizations of Paraboloids and Hyperboloids
3647,Many-to-One Transformations of Discrete Random Variables,72,PAS,PAS.1.4.2,vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.4. Functions of Random Variables/Lessons/1.4.2. Many-to-One Transformations of Discrete Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.4. Functions of Random Variables/Source/1.4.2. Many-to-One Transformations of Discrete Random Variables
4096,Computing Partial Derivatives Using the Rules of Differentiation,72,MVC,MVC.2.3.2,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.3. Partial Derivatives/Lessons/2.3.2. Computing Partial Derivatives Using the Rules of Differentiation.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.3. Partial Derivatives/Source/2.3.2. Computing Partial Derivatives Using the Rules of Differentiation
4100,Continuous Random Variables Over Infinite Domains,72,MVC;PAS,MVC.6.3.3;PAS.1.3.3,vault/MA/Mathematical-Analysis-&-Modeling/MVC/6. Applications of Multivariable Calculus/6.3. Random Variables/Lessons/6.3.3. Continuous Random Variables Over Infinite Domains.md;vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.3. Random Variables/Lessons/1.3.3. Continuous Random Variables Over Infinite Domains.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/6. Applications of Multivariable Calculus/6.3. Random Variables/Source/6.3.3. Continuous Random Variables Over Infinite Domains;vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.3. Random Variables/Source/1.3.3. Continuous Random Variables Over Infinite Domains
4208,Intersections of Lines and Planes With Surfaces,72,MVC,MVC.2.2.6,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.2. Quadric Surfaces and Cylinders/Lessons/2.2.6. Intersections of Lines and Planes With Surfaces.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.2. Quadric Surfaces and Cylinders/Source/2.2.6. Intersections of Lines and Planes With Surfaces
602,Euler's Method: Calculating One Step,73,DEQ,DEQ.7.2.1,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.2. Euler's Method/Lessons/7.2.1. Euler's Method- Calculating One Step.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/7. Approximating Solutions to Differential Equations/7.2. Euler's Method/Source/7.2.1. Euler's Method- Calculating One Step
877,Solving First-Order Linear ODEs Using Integrating Factors,73,DEQ,DEQ.1.1.7,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.1. Techniques for Solving First-Order ODEs/Lessons/1.1.7. Solving First-Order Linear ODEs Using Integrating Factors.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.1. Techniques for Solving First-Order ODEs/Source/1.1.7. Solving First-Order Linear ODEs Using Integrating Factors
878,Homogeneous First-Order ODEs,73,DEQ,DEQ.1.2.2,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.2. Special First-Order Equations/Lessons/1.2.2. Homogeneous First-Order ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.2. Special First-Order Equations/Source/1.2.2. Homogeneous First-Order ODEs
1179,Solving First-Order IVPs Using Separation of Variables,73,DEQ,DEQ.1.1.2,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.1. Techniques for Solving First-Order ODEs/Lessons/1.1.2. Solving First-Order IVPs Using Separation of Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.1. Techniques for Solving First-Order ODEs/Source/1.1.2. Solving First-Order IVPs Using Separation of Variables
1401,Outward-Pointing Unit Normal Vectors in 2D,73,MVC,MVC.4.5.1,vault/MA/Mathematical-Analysis-&-Modeling/MVC/4. Line Integrals/4.5. Circulation and Flux/Lessons/4.5.1. Outward-Pointing Unit Normal Vectors in 2D.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/4. Line Integrals/4.5. Circulation and Flux/Source/4.5.1. Outward-Pointing Unit Normal Vectors in 2D
1730,The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations,73,LAL,LAL.2.4.1,vault/MA/Mathematical-Analysis-&-Modeling/LAL/2. Matrices/2.4. The Inverse of a Matrix/Lessons/2.4.1. The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/2. Matrices/2.4. The Inverse of a Matrix/Source/2.4.1. The Invertible Matrix Theorem in Terms of 2x2 Systems of Equations
1795,Principal Normal Vectors,73,MVC,MVC.1.1.9,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.1. Vector-Valued Functions/Lessons/1.1.9. Principal Normal Vectors.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/1. Vector Functions and Vector Fields/1.1. Vector-Valued Functions/Source/1.1.9. Principal Normal Vectors
1824,Orthogonal Trajectories,73,DEQ,DEQ.2.1.5,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Lessons/2.1.5. Orthogonal Trajectories.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/2. Modeling With First-Order Differential Equations/2.1. Applications of First-Order ODEs/Source/2.1.5. Orthogonal Trajectories
1868,The Dimension of the Null Space of a Matrix,73,LAL,LAL.3.4.3,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Lessons/3.4.3. The Dimension of the Null Space of a Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.4. Dimension and Rank in N-Dimensional Space/Source/3.4.3. The Dimension of the Null Space of a Matrix
1928,The Change-of-Coordinates Matrix,73,LAL,LAL.3.3.6,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Lessons/3.3.6. The Change-of-Coordinates Matrix.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.3. Bases of N-Dimensional Space/Source/3.3.6. The Change-of-Coordinates Matrix
1932,Partial Differentiability of Multivariable Functions,73,MVC,MVC.2.3.4,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.3. Partial Derivatives/Lessons/2.3.4. Partial Differentiability of Multivariable Functions.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.3. Partial Derivatives/Source/2.3.4. Partial Differentiability of Multivariable Functions
1955,Geometric Interpretations of Partial Derivatives,73,MVC,MVC.2.3.3,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.3. Partial Derivatives/Lessons/2.3.3. Geometric Interpretations of Partial Derivatives.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.3. Partial Derivatives/Source/2.3.3. Geometric Interpretations of Partial Derivatives
1967,The Matrix of a Linear Map Relative to Two Bases,73,LAL,LAL.4.2.4,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Lessons/4.2.4. The Matrix of a Linear Map Relative to Two Bases.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/4. Linear Transformations/4.2. Linear Maps and Their Matrix Representations/Source/4.2.4. The Matrix of a Linear Map Relative to Two Bases
1978,Level Surfaces,73,MVC,MVC.2.1.6,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.1. Introduction to Multivariable Functions/Lessons/2.1.6. Level Surfaces.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.1. Introduction to Multivariable Functions/Source/2.1.6. Level Surfaces
1980,Tangent Planes to Surfaces,73,MVC,MVC.2.3.7,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.3. Partial Derivatives/Lessons/2.3.7. Tangent Planes to Surfaces.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.3. Partial Derivatives/Source/2.3.7. Tangent Planes to Surfaces
1999,The Jacobian,73,MVC,MVC.2.7.1,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.7. Differentiation/Lessons/2.7.1. The Jacobian.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.7. Differentiation/Source/2.7.1. The Jacobian
2000,Properties of Double Integrals,73,MVC,MVC.3.2.3,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.2. Double Integrals/Lessons/3.2.3. Properties of Double Integrals.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.2. Double Integrals/Source/3.2.3. Properties of Double Integrals
2086,Introduction to Systems of Linear ODEs,73,DEQ,DEQ.4.1.1,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/4. Systems of Differential Equations/4.1. Systems of ODEs/Lessons/4.1.1. Introduction to Systems of Linear ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/4. Systems of Differential Equations/4.1. Systems of ODEs/Source/4.1.1. Introduction to Systems of Linear ODEs
2096,Inner Product Spaces,73,LAL,LAL.6.1.3,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.1. Inner Products/Lessons/6.1.3. Inner Product Spaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.1. Inner Products/Source/6.1.3. Inner Product Spaces
2127,The Gram-Schmidt Process for Two Vectors,73,LAL,LAL.6.4.1,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.4. Orthogonalization Processes/Lessons/6.4.1. The Gram-Schmidt Process for Two Vectors.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.4. Orthogonalization Processes/Source/6.4.1. The Gram-Schmidt Process for Two Vectors
2130,"Type I, II, and III Regions in Three-Dimensional Space",73,MVC,MVC.3.3.3,"vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.3. Triple Integrals/Lessons/3.3.3. Type I, II, and III Regions in Three-Dimensional Space.md","vault/MA/Mathematical-Analysis-&-Modeling/MVC/3. Multiple Integrals/3.3. Triple Integrals/Source/3.3.3. Type I, II, and III Regions in Three-Dimensional Space"
2163,Cumulative Distribution Functions for Continuous Random Variables,73,PAS,PAS.1.3.4,vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.3. Random Variables/Lessons/1.3.4. Cumulative Distribution Functions for Continuous Random Variables.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.3. Random Variables/Source/1.3.4. Cumulative Distribution Functions for Continuous Random Variables
2529,Introduction to Laplace Transforms,73,DEQ,DEQ.5.1.4,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/5. Laplace Transforms/5.1. Laplace Transforms/Lessons/5.1.4. Introduction to Laplace Transforms.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/5. Laplace Transforms/5.1. Laplace Transforms/Source/5.1.4. Introduction to Laplace Transforms
2548,Introduction to Second-Order Linear ODEs,73,DEQ,DEQ.3.1.3,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Lessons/3.1.3. Introduction to Second-Order Linear ODEs.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/3. Linear Differential Equations/3.1. Theory of Solutions to Linear ODEs/Source/3.1.3. Introduction to Second-Order Linear ODEs
2722,Newton's Second Law,73,MVC,MVC.6.1.4,vault/MA/Mathematical-Analysis-&-Modeling/MVC/6. Applications of Multivariable Calculus/6.1. Vector Mechanics/Lessons/6.1.4. Newton's Second Law.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/6. Applications of Multivariable Calculus/6.1. Vector Mechanics/Source/6.1.4. Newton's Second Law
2825,The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis,73,LAL,LAL.6.3.2,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.3. Orthogonal Projections/Lessons/6.3.2. The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/6. Projections/6.3. Orthogonal Projections/Source/6.3.2. The Components of a Vector with Respect to an Orthogonal or Orthonormal Basis
2989,The Trinomial Distribution,73,PAS,PAS.5.1.6,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Lessons/5.1.6. The Trinomial Distribution.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/5. Combining Random Variables/5.1. Distributions of Two Discrete Random Variables/Source/5.1.6. The Trinomial Distribution
3025,Finding the Mode of a Continuous Random Variable,73,PAS,PAS.1.3.6,vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.3. Random Variables/Lessons/1.3.6. Finding the Mode of a Continuous Random Variable.md,vault/MA/Mathematical-Analysis-&-Modeling/PAS/1. Probability & Random Variables/1.3. Random Variables/Source/1.3.6. Finding the Mode of a Continuous Random Variable
3173,The Multivariable Chain Rule,73,MVC,MVC.2.5.1,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.5. The Multivariable Chain Rule/Lessons/2.5.1. The Multivariable Chain Rule.md,vault/MA/Mathematical-Analysis-&-Modeling/MVC/2. Multivariable Functions/2.5. The Multivariable Chain Rule/Source/2.5.1. The Multivariable Chain Rule
3179,Solving First-Order ODEs by Substitution,73,DEQ,DEQ.1.1.8,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.1. Techniques for Solving First-Order ODEs/Lessons/1.1.8. Solving First-Order ODEs by Substitution.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.1. Techniques for Solving First-Order ODEs/Source/1.1.8. Solving First-Order ODEs by Substitution
3212,The Coordinates of a Vector Relative to a Basis in Abstract Vector Spaces,73,LAL,LAL.3.5.6,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Lessons/3.5.6. The Coordinates of a Vector Relative to a Basis in Abstract Vector Spaces.md,vault/MA/Mathematical-Analysis-&-Modeling/LAL/3. Vector Spaces/3.5. Abstract Vector Spaces/Source/3.5.6. The Coordinates of a Vector Relative to a Basis in Abstract Vector Spaces
3276,Slope Fields for Directly Integrable Differential Equations,73,DEQ,DEQ.1.3.1,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.3. Slope Fields/Lessons/1.3.1. Slope Fields for Directly Integrable Differential Equations.md,vault/MA/Mathematical-Analysis-&-Modeling/DEQ/1. First-Order Differential Equations/1.3. Slope Fields/Source/1.3.1. Slope Fields for Directly Integrable Differential Equations
